135,0.0,0.0,0
138,0.0,0.0,0
140,0.0,0.0,0
36,0.0,0.0,0
146,0.0,0.0,0
119,0.0,0.0,0
93,0.0,0.0,0
140,0.0,50.0,0
140,-7.5,25.0,0
141,0.0,100.0,0
83,0.0,0.0,0
146,0.0,0.0,0
139,0.0,100.0,0
141,0.0,100.0,0
124,-7.5,25.0,0
141,0.0,100.0,0
142,0.0,100.0,0
140,0.0,0.0,0
103,-30.0,40.0,0
146,0.0,0.0,0
139,36.6666666667,50.0,0
131,0.0,40.0,0
140,0.0,0.0,0
121,0.0,0.0,0
139,63.3333333333,71.6666666667,0
145,0.0,0.0,0
143,40.0,80.0,0
143,40.0,80.0,0
131,36.6666666667,50.0,0
98,0.0,0.0,0
138,-20.0,20.0,0
111,0.0,40.0,0
119,0.0,0.0,0
83,0.0,12.5,0
99,0.0,0.0,0
135,0.0,0.0,0
132,0.0,0.0,0
119,0.0,0.0,0
94,0.0,0.0,0
135,-25.0,41.25,0
108,0.0,66.6666666667,0
141,0.0,0.0,0
132,100.0,30.0,0
142,-25.0,40.0,0
92,0.0,66.6666666667,0
146,0.0,0.0,0
131,0.0,40.0,0
106,50.0,15.0,0
145,0.0,0.0,0
111,0.0,40.0,0
144,50.0,65.0,0
135,0.0,0.0,0
144,50.0,65.0,0
43,-40.0,40.0,0
114,0.0,0.0,0
93,30.0,10.0,0
142,50.0,65.0,0
73,0.0,0.0,0
146,0.0,0.0,0
144,50.0,65.0,0
140,0.0,0.0,0
135,0.0,0.0,0
140,0.0,0.0,0
130,0.0,40.0,0
149,0.0,0.0,0
110,0.0,40.0,0
140,0.0,0.0,0
137,6.25,57.5,0
135,0.0,0.0,0
139,-40.0,40.0,0
59,-75.0,100.0,0
146,25.0,90.0,0
140,0.0,10.0,0
150,0.0,0.0,0
140,0.0,10.0,0
150,0.0,0.0,0
130,0.0,40.0,0
146,0.0,0.0,0
81,0.0,0.0,0
134,0.0,0.0,0
110,0.0,40.0,0
140,0.0,0.0,0
140,0.0,0.0,0
129,0.0,0.0,0
117,0.0,61.0416666667,0
118,75.0,95.0,0
146,43.3333333333,83.3333333333,0
140,0.0,0.0,0
140,0.0,0.0,0
135,0.0,0.0,0
146,0.0,0.0,0
96,75.0,95.0,0
97,0.0,61.0416666667,0
98,75.0,95.0,0
92,75.0,95.0,0
146,0.0,0.0,0
83,0.0,0.0,0
140,0.0,0.0,0
138,0.0,0.0,0
146,0.0,0.0,0
146,0.0,0.0,0
140,62.5,100.0,0
145,0.0,0.0,0
140,10.0,65.0,0
135,0.0,0.0,0
130,0.0,40.0,0
149,13.6363636364,45.4545454545,0
140,18.75,43.75,0
110,0.0,40.0,0
140,37.2222222222,57.7777777778,0
114,0.0,0.0,0
71,0.0,0.0,0
120,0.0,0.0,0
122,37.2222222222,57.7777777778,0
140,35.5555555556,54.4444444444,0
136,0.0,0.0,0
140,0.0,10.0,0
146,0.0,0.0,0
140,18.75,43.75,0
130,0.0,40.0,0
140,18.75,43.75,0
135,18.75,43.75,0
142,0.0,0.0,0
110,0.0,40.0,0
140,63.5416666667,86.6666666667,0
70,0.0,0.0,0
54,0.0,0.0,0
121,21.2121212121,65.1515151515,0
140,16.0,54.0,0
89,0.0,40.0,0
118,0.0,0.0,0
135,0.0,0.0,0
140,16.6666666667,76.6666666667,0
140,0.0,50.0,0
64,100.0,30.0,0
71,0.0,40.0,0
130,16.0,54.0,0
140,0.0,0.0,0
146,100.0,30.0,0
46,100.0,30.0,0
43,0.0,0.0,0
140,62.5,100.0,0
128,0.0,0.0,0
127,50.0,50.0,0
131,0.0,40.0,0
107,50.0,50.0,0
108,43.3333333333,83.3333333333,0
108,43.3333333333,83.3333333333,0
112,43.3333333333,83.3333333333,0
108,43.3333333333,83.3333333333,0
111,0.0,40.0,0
140,16.0,54.0,0
140,0.0,0.0,0
34,0.0,0.0,0
145,0.0,0.0,0
140,39.5238095238,67.8571428571,0
140,39.5238095238,67.8571428571,0
146,0.0,0.0,0
19,0.0,0.0,0
140,39.5238095238,67.8571428571,0
131,0.0,40.0,0
149,70.0,90.0,0
135,0.0,0.0,0
142,70.0,90.0,0
140,-40.0,40.0,0
91,0.0,0.0,0
145,0.0,0.0,0
146,100.0,30.0,0
139,-40.0,40.0,0
71,0.0,0.0,0
145,0.0,0.0,0
131,0.0,40.0,0
150,0.0,0.0,0
147,0.0,0.0,0
111,0.0,40.0,0
83,0.0,0.0,0
140,0.0,50.0,0
121,0.0,0.0,0
146,0.0,0.0,0
135,0.0,0.0,0
146,43.3333333333,83.3333333333,0
145,43.3333333333,83.3333333333,0
49,0.0,0.0,0
77,15.0,55.0,0
131,0.0,40.0,0
140,62.5,100.0,0
146,0.0,0.0,0
131,0.0,0.0,0
146,100.0,30.0,0
111,0.0,40.0,0
145,0.0,0.0,0
140,0.0,14.2857142857,0
110,68.75,52.5,0
128,0.0,0.0,0
140,-40.0,40.0,0
138,0.0,0.0,0
146,0.0,0.0,0
85,0.0,0.0,0
93,0.0,0.0,0
130,0.0,40.0,0
117,40.0,80.0,0
108,43.3333333333,83.3333333333,0
65,0.0,0.0,0
73,0.0,0.0,0
134,7.5,37.5,0
110,0.0,40.0,0
103,40.0,80.0,0
39,0.0,0.0,0
140,0.0,0.0,0
28,0.0,0.0,0
140,0.0,0.0,0
37,0.0,0.0,0
125,0.0,0.0,0
135,0.0,0.0,0
48,0.0,0.0,0
145,-29.1666666667,54.1666666667,0
144,0.0,0.0,0
131,0.0,40.0,0
146,0.0,0.0,0
140,0.0,100.0,0
111,0.0,40.0,0
139,50.0,50.0,0
146,0.0,0.0,0
117,40.0,80.0,0
146,25.0,90.0,0
140,8.33333333333,58.3333333333,0
150,13.6363636364,45.4545454545,0
140,0.0,50.0,0
103,40.0,80.0,0
