139,0.0,0.0,0
44,0.0,0.0,0
140,0.0,0.0,0
139,-20.0,15.0,0
140,0.0,0.0,0
140,0.0,0.0,0
138,-30.0,50.0,0
137,0.0,0.0,0
140,0.0,40.0,0
137,50.0,50.0,0
109,0.0,0.0,0
140,0.0,0.0,0
140,9.31818181818,47.7272727273,0
136,16.7272727273,34.4242424242,0
140,0.0,0.0,0
140,-10.4545454545,15.1515151515,0
140,25.0,25.0,0
140,0.0,0.0,0
140,100.0,100.0,0
141,0.0,0.0,0
121,0.0,0.0,0
137,0.0,0.0,0
109,0.0,0.0,0
140,-50.0,100.0,0
121,0.0,0.0,0
54,40.0,40.0,0
140,13.6363636364,45.4545454545,0
140,87.5,70.0,0
146,0.0,0.0,0
140,0.0,0.0,0
140,0.0,0.0,0
120,0.0,0.0,0
140,0.0,0.0,0
140,0.0,0.0,0
140,100.0,75.0,0
81,0.0,0.0,0
140,35.0,52.5,0
140,0.0,0.0,0
65,0.0,0.0,0
140,0.0,0.0,0
134,4.16666666667,25.0,0
127,-8.33333333333,31.6666666667,0
136,13.6363636364,50.0,0
45,0.0,0.0,0
71,0.0,0.0,0
92,0.0,0.0,0
60,0.0,0.0,0
120,0.0,0.0,0
140,25.0,25.0,0
140,50.0,50.0,0
139,-35.0,35.0,0
140,0.0,0.0,0
80,0.0,0.0,0
101,8.33333333333,35.0,0
137,0.0,0.0,0
137,0.0,0.0,0
139,6.81818181818,35.2272727273,0
146,0.0,0.0,0
142,0.0,0.0,0
136,0.0,0.0,0
140,0.0,0.0,0
140,87.5,70.0,0
131,0.0,0.0,0
138,0.0,0.0,0
140,50.0,50.0,0
99,0.0,0.0,0
139,50.0,50.0,0
140,0.0,0.0,0
92,-40.0,40.0,0
111,-20.0,40.0,0
140,0.0,100.0,0
140,25.0,25.0,0
100,25.0,50.0,0
140,37.5,100.0,0
137,87.5,70.0,0
139,6.81818181818,35.2272727273,0
146,0.0,0.0,0
140,-50.0,90.0,0
145,10.0,100.0,0
139,11.8181818182,72.7272727273,0
140,0.0,0.0,0
144,10.0,100.0,0
140,100.0,75.0,0
137,0.0,0.0,0
140,0.0,0.0,0
135,0.0,0.0,0
140,0.0,0.0,0
141,0.0,0.0,0
140,50.0,50.0,0
140,0.0,12.5,0
140,-30.0,60.0,0
143,0.0,0.0,0
139,25.0,25.0,0
81,0.0,0.0,0
140,0.0,12.5,0
34,0.0,0.0,0
140,0.0,5.0,0
99,0.0,0.0,0
140,80.0,75.0,0
144,0.0,0.0,0
143,0.0,0.0,0
137,0.0,0.0,0
137,0.0,0.0,0
97,0.0,0.0,0
145,0.0,0.0,0
137,0.0,0.0,0
139,-20.0,0.0,0
140,0.0,0.0,0
137,13.6363636364,50.0,0
139,0.0,0.0,0
140,0.0,45.0,0
139,6.81818181818,35.2272727273,0
140,-18.75,50.0,0
140,0.0,0.0,0
97,0.0,0.0,0
68,0.0,0.0,0
140,-23.3333333333,42.2222222222,0
