140,20.0,45.0,0
140,0.0,100.0,0
140,-25.0,47.5,0
144,50.0,15.0,0
140,6.81818181818,22.7272727273,0
140,50.0,50.0,0
140,-5.0,45.0,0
118,-5.0,5.0,0
52,0.0,40.0,0
142,0.0,100.0,0
113,0.0,0.0,0
81,0.0,0.0,0
50,0.0,0.0,0
145,0.0,0.0,0
140,70.0,60.0,0
140,22.7777777778,57.7777777778,0
140,13.6363636364,50.0,0
140,0.0,0.0,0
140,40.0,80.0,0
140,0.0,0.0,0
140,-10.0,5.0,0
140,0.0,0.0,0
140,40.0,80.0,0
148,62.5,50.0,0
142,0.0,0.0,0
141,13.6363636364,45.4545454545,0
140,20.0,30.0,0
140,0.0,0.0,0
140,0.0,0.0,0
140,0.0,75.0,0
140,55.0,95.0,0
140,6.81818181818,22.7272727273,0
140,50.0,50.0,0
140,55.0,75.0,0
141,13.6363636364,45.4545454545,0
128,50.0,50.0,0
139,-5.0,3.33333333333,0
66,0.0,0.0,0
140,0.0,0.0,0
108,0.0,0.0,0
140,0.0,63.3333333333,0
140,0.0,0.0,0
140,0.0,0.0,0
140,0.0,0.0,0
140,14.0,40.8571428571,0
140,37.5,61.25,0
95,-15.0,50.0,0
153,0.0,0.0,0
139,20.1262626263,44.4444444444,0
139,0.0,0.0,0
140,-20.0,30.0,0
88,40.0,80.0,0
142,50.0,67.5,0
47,40.0,80.0,0
47,40.0,80.0,0
138,0.0,0.0,0
140,40.0,80.0,0
142,3.33333333333,21.6666666667,0
140,0.0,0.0,0
136,4.16666666667,25.0,0
148,0.0,0.0,0
140,35.0,60.0,0
144,10.0,36.6666666667,0
140,30.0,50.0,0
140,50.0,100.0,0
140,15.0,45.0,0
140,0.0,0.0,0
131,0.0,0.0,0
140,30.0,50.0,0
135,25.0,30.0,0
121,-50.0,100.0,0
140,0.0,0.0,0
140,50.0,65.0,0
47,40.0,80.0,0
122,-20.0,40.0,0
47,40.0,80.0,0
140,30.0,50.0,0
143,-5.0,20.0,0
99,-25.0,21.25,0
140,0.0,0.0,0
137,20.2272727273,54.0909090909,0
138,37.5,59.7222222222,0
140,6.25,37.5,0
140,-13.8888888889,26.1111111111,0
148,0.0,0.0,0
140,0.0,0.0,0
140,0.0,0.0,0
140,10.0,30.0,0
140,35.0,60.0,0
42,0.0,0.0,0
95,10.8333333333,53.3333333333,0
140,40.0,80.0,0
134,13.6111111111,38.0555555556,0
77,-10.0,60.0,0
132,0.0,0.0,0
140,0.0,0.0,0
