140,0.0,0.0,0
153,0.0,100.0,0
139,0.0,100.0,0
133,0.0,0.0,0
140,12.5,17.5,0
141,0.0,75.0,0
140,0.0,0.0,0
140,50.0,52.5,0
144,50.0,15.0,0
139,40.0,70.0,0
142,0.0,100.0,0
140,15.8333333333,30.0,0
145,0.0,0.0,0
140,22.7777777778,57.7777777778,0
140,-8.33333333333,40.8333333333,0
140,40.0,80.0,0
83,66.6666666667,40.0,0
140,0.0,0.0,0
140,-8.33333333333,40.8333333333,0
140,0.0,0.0,0
140,0.0,75.0,0
115,0.0,0.0,0
140,0.0,63.3333333333,0
100,0.0,0.0,0
114,0.0,0.0,0
139,20.1262626263,44.4444444444,0
140,40.0,80.0,0
148,0.0,0.0,0
144,10.0,36.6666666667,0
140,50.0,100.0,0
140,15.0,45.0,0
131,0.0,0.0,0
84,21.4285714286,64.2857142857,0
138,37.5,59.7222222222,0
140,6.25,37.5,0
148,0.0,0.0,0
143,20.0,25.0,0
128,0.0,0.0,0
140,0.0,0.0,0
140,0.0,0.0,0
140,0.0,0.0,0
145,35.7142857143,57.1428571429,0
140,0.0,0.0,0
141,0.0,75.0,0
140,-8.33333333333,40.8333333333,0
140,20.0,25.0,0
125,6.66666666667,8.33333333333,0
140,48.6666666667,61.6666666667,0
140,25.0,85.0,0
140,21.4285714286,64.2857142857,0
144,0.0,0.0,0
140,0.0,87.5,0
135,0.0,0.0,0
146,30.0,83.3333333333,0
135,0.0,0.0,0
140,40.0,80.0,0
139,0.0,10.0,0
141,0.0,0.0,0
135,0.0,0.0,0
115,0.0,0.0,0
139,-16.6666666667,33.3333333333,0
80,40.0,80.0,0
140,25.0,50.0,0
140,32.0454545455,35.1515151515,0
134,16.6666666667,16.6666666667,0
140,15.0,45.0,0
141,13.6363636364,45.4545454545,0
144,-25.0,100.0,0
140,35.0,55.0,0
139,0.0,0.0,0
140,0.0,0.0,0
144,0.0,0.0,0
140,-15.5555555556,28.8888888889,0
141,16.0206980519,50.5952380952,0
140,0.0,0.0,0
131,33.3333333333,50.0,0
124,0.0,0.0,0
140,50.0,50.0,0
127,25.0,50.0,0
140,0.0,0.0,0
116,-15.0,50.0,0
134,50.0,50.0,0
140,0.0,0.0,0
140,-8.33333333333,40.8333333333,0
140,28.5714285714,53.5714285714,0
140,25.0,25.0,0
140,0.0,87.5,0
140,17.0454545455,45.4545454545,0
141,40.0,70.0,0
140,-8.33333333333,40.8333333333,0
144,10.0,36.6666666667,0
126,5.0,20.0,0
147,17.0454545455,50.0,0
140,-8.33333333333,40.8333333333,0
141,13.6363636364,45.4545454545,0
139,50.0,53.3333333333,0
147,17.0454545455,50.0,0
139,0.0,91.6666666667,0
140,-2.38095238095,50.5952380952,0
94,0.0,0.0,0
141,0.0,75.0,0
143,20.0,25.0,0
141,0.0,75.0,0
140,-8.33333333333,40.8333333333,0
144,0.0,0.0,0
140,0.0,0.0,0
140,0.0,10.0,0
140,25.0,25.0,0
95,20.0,30.0,0
140,40.0,60.0,0
139,0.0,91.6666666667,0
140,0.0,0.0,0
119,20.0,30.0,0
147,17.0454545455,50.0,0
140,-8.33333333333,40.8333333333,0
141,7.14285714286,24.7619047619,0
139,0.0,37.5,0
136,70.0,60.0,0
125,6.66666666667,8.33333333333,0
140,0.0,0.0,0
140,-8.33333333333,40.8333333333,0
141,13.6363636364,45.4545454545,0
140,75.0,100.0,0
140,0.0,0.0,0
141,0.0,75.0,0
140,0.0,0.0,0
133,21.4285714286,64.2857142857,0
140,0.0,0.0,0
140,0.0,0.0,0
119,20.0,30.0,0
140,0.0,0.0,0
140,0.0,0.0,0
129,0.0,0.0,0
105,0.0,60.0,0
141,0.0,75.0,0
140,7.8125,50.0,0
140,0.0,6.66666666667,0
140,0.0,0.0,0
144,20.0,25.0,0
139,41.0,50.0,0
140,-15.0,40.0,0
140,90.0,90.0,0
140,25.0,25.0,0
140,12.5,16.6666666667,0
144,10.0,95.0,0
140,-8.33333333333,40.8333333333,0
140,0.0,0.0,0
140,50.0,50.0,0
140,-8.21428571429,16.4285714286,0
140,10.0,0.0,0
139,-21.6991341991,54.7619047619,0
140,0.0,0.0,0
139,0.0,0.0,0
140,23.2142857143,52.4404761905,0
140,0.0,0.0,0
139,20.8333333333,75.0,0
125,0.0,0.0,0
147,17.0454545455,50.0,0
137,0.0,0.0,0
140,20.0,30.0,0
140,20.0,40.0,0
140,0.0,0.0,0
124,0.0,0.0,0
